-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1990 through 12/31/2025 in LST
Location: latitude  34.04   longitude -4.99 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 575.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2016,11,29,3.5018,12.47,64.65,2.46
2016,11,30,2.4535,13.8,64.15,2.9
2016,12,1,3.0958,14.41,63.57,2.82
2016,12,2,1.7681,14.54,72.18,3.02
2016,12,3,1.7498,15.7,81.52,2.47
2016,12,4,1.938,13.77,85.39,3.71
2016,12,5,0.9691,14.05,87.01,6.1
2016,12,6,2.5267,13.71,85.77,2.28
2016,12,7,2.6818,12.65,76.75,4.95
2016,12,8,3.1946,12.77,69.54,4.95
2016,12,9,3.3154,13.05,65.5,3.68
2016,12,10,3.3305,12.54,67.61,3.21
2016,12,11,3.312,12.14,66.02,2.58
2016,12,12,3.331,11.77,68.57,2.6
2016,12,13,3.2916,11.02,70.7,2.35
2016,12,14,2.3868,10.66,76.15,3.75
2016,12,15,1.8667,8.85,91.13,4.29
2016,12,16,0.9336,7.52,92.16,5.39
2016,12,17,1.2667,5.5,88.44,2.78
2016,12,18,1.3918,6.4,81.74,2.85
2016,12,19,1.1268,7.49,91.24,5.47
2016,12,20,1.8538,9.33,90.11,3.62
2016,12,21,2.3064,9.08,82.8,2.16
2016,12,22,3.3504,9.23,68.79,4.13
2016,12,23,3.1963,9.74,71.05,5.12
2016,12,24,3.3401,10.0,70.08,5.32
2016,12,25,3.4171,10.74,62.33,4.02
2016,12,26,3.3492,10.63,59.89,2.55
2016,12,27,2.8685,11.22,55.82,2.28
2016,12,28,2.8685,10.59,63.13,4.99
2016,12,29,3.3266,10.3,65.04,3.66
2016,12,30,3.4433,10.03,56.34,3.21
2016,12,31,3.5203,9.92,47.95,2.88
2017,1,1,3.2251,10.34,55.19,2.5
2017,1,2,3.4051,10.13,56.79,3.08
2017,1,3,3.371,11.66,48.61,2.69
2017,1,4,3.2923,11.58,49.39,2.44
2017,1,5,3.4078,10.28,59.32,2.59
2017,1,6,3.2774,10.96,59.34,2.56
2017,1,7,3.4814,11.38,56.86,2.64
2017,1,8,3.0163,11.33,56.44,2.25
2017,1,9,3.5986,9.29,72.22,2.66
2017,1,10,1.8758,8.81,81.32,4.65
2017,1,11,2.5027,10.11,81.9,4.08
2017,1,12,3.6902,9.93,57.32,3.7
2017,1,13,3.1229,10.15,77.39,4.64
2017,1,14,2.7446,8.87,80.84,2.27
2017,1,15,3.851,6.18,68.35,5.01
2017,1,16,3.835,7.89,57.32,2.78
2017,1,17,3.7229,7.49,73.15,3.66
2017,1,18,1.3534,7.08,85.62,5.06
2017,1,19,2.4338,3.29,79.03,3.71
2017,1,20,1.4846,4.15,84.85,5.8
2017,1,21,2.3863,3.81,86.33,3.42
2017,1,22,1.7342,5.45,91.5,4.73
2017,1,23,1.7806,5.54,91.39,4.31
2017,1,24,3.2035,6.47,77.69,2.82
2017,1,25,4.0944,7.34,59.68,3.11
2017,1,26,2.8625,9.38,65.14,4.55
2017,1,27,1.2686,9.17,87.87,7.8
2017,1,28,3.1572,8.84,81.67,2.96
2017,1,29,4.1395,10.7,59.76,2.41
2017,1,30,4.177,12.53,50.42,2.36
2017,1,31,3.8825,12.23,66.83,3.38
2017,2,1,3.8762,11.23,80.06,1.79
2017,2,2,2.2344,10.49,77.95,3.56
2017,2,3,2.6566,11.16,77.36,3.36
2017,2,4,2.8481,10.81,79.6,3.95
2017,2,5,2.1547,10.45,86.58,4.44
2017,2,6,4.3248,11.96,66.4,1.94
2017,2,7,4.2106,12.67,56.33,2.22
2017,2,8,4.7669,11.79,55.84,2.11
2017,2,9,4.584,12.08,53.4,3.51
2017,2,10,2.8639,9.39,82.66,3.21
2017,2,11,4.122,10.27,74.44,2.77
2017,2,12,3.5453,13.95,71.11,4.86
2017,2,13,2.4494,10.73,77.84,6.06
2017,2,14,4.6994,11.97,67.8,2.59
2017,2,15,4.1688,13.83,60.47,4.74
2017,2,16,4.1225,14.68,60.52,3.69
2017,2,17,4.5432,14.19,58.4,2.76
2017,2,18,4.6807,12.81,62.31,2.74
2017,2,19,1.182,9.74,88.18,2.4
2017,2,20,2.5754,10.95,79.75,5.75
2017,2,21,4.0411,12.04,62.63,4.03
2017,2,22,3.2695,13.05,66.91,3.17
2017,2,23,2.8399,11.46,82.82,3.84
2017,2,24,2.5171,11.12,89.09,3.32
2017,2,25,3.583,11.86,82.31,2.12
2017,2,26,4.5362,12.26,75.83,1.8
2017,2,27,4.633,11.52,78.15,2.61
2017,2,28,5.099,11.2,79.36,2.27
2017,3,1,5.6844,13.21,64.31,2.11
2017,3,2,5.111,14.93,59.75,3.39
2017,3,3,2.7554,11.54,72.82,6.41
2017,3,4,3.7296,9.98,77.64,6.01
2017,3,5,4.4959,13.49,80.86,2.72
2017,3,6,5.3436,14.23,76.62,2.32
2017,3,7,5.7593,16.88,58.19,1.98
2017,3,8,6.1022,18.14,53.59,3.69
2017,3,9,6.1075,19.16,48.99,3.83
2017,3,10,6.1123,19.22,50.71,3.18
2017,3,11,6.2126,18.15,52.14,3.01
2017,3,12,5.0909,14.46,67.8,4.2
2017,3,13,4.2658,9.76,75.91,5.0
2017,3,14,5.4742,9.96,68.42,3.58
2017,3,15,4.1681,12.51,69.41,4.38
2017,3,16,4.5583,13.76,66.48,2.96
2017,3,17,4.6714,14.23,58.82,5.33
2017,3,18,5.5253,14.47,55.84,3.91
2017,3,19,5.9575,14.82,60.17,2.93
2017,3,20,5.6381,13.0,75.24,3.97
2017,3,21,4.1758,12.01,78.97,4.36
2017,3,22,5.0508,11.21,78.7,3.58
2017,3,23,2.6849,8.19,83.19,4.52
2017,3,24,3.9595,6.54,85.21,4.64
2017,3,25,6.8182,9.5,64.03,2.84
2017,3,26,6.8333,12.04,60.66,3.09
2017,3,27,5.8114,12.32,71.66,2.67
2017,3,28,6.6941,14.48,67.19,2.5
2017,3,29,7.0056,17.11,54.98,3.92
2017,3,30,6.2803,19.16,51.61,3.17
2017,3,31,6.755,17.75,60.36,3.62
2017,4,1,6.5458,14.33,68.01,2.93
2017,4,2,6.9588,16.2,54.96,2.14
2017,4,3,7.3075,17.36,52.58,2.86
2017,4,4,7.2168,17.33,53.02,4.18
2017,4,5,7.3224,17.71,54.0,3.54
2017,4,6,7.188,16.09,54.87,7.23
2017,4,7,7.4494,15.29,50.56,8.62
2017,4,8,7.4266,16.13,52.7,5.23
2017,4,9,7.2139,18.64,48.65,3.52
2017,4,10,6.9914,19.83,48.95,3.5
2017,4,11,7.3066,20.37,50.23,2.02
2017,4,12,7.4935,20.08,47.73,2.85
2017,4,13,6.4915,18.62,61.73,2.59
2017,4,14,6.3425,18.76,66.26,2.24
2017,4,15,6.719,19.28,58.23,2.41
2017,4,16,6.7601,21.8,52.8,2.07
2017,4,17,6.6835,21.53,55.03,2.32
2017,4,18,5.2973,23.51,51.12,4.15
2017,4,19,5.5006,23.39,46.74,3.58
2017,4,20,5.3798,22.24,54.68,6.18
2017,4,21,5.6635,18.59,65.17,5.89
2017,4,22,5.4149,20.28,60.71,3.63
2017,4,23,6.3809,20.46,63.64,1.71
2017,4,24,4.9644,18.71,74.64,1.62
2017,4,25,6.0533,18.03,71.03,2.84
2017,4,26,7.0786,17.65,67.5,3.2
2017,4,27,7.4592,18.8,63.01,3.28
2017,4,28,3.498,17.79,73.65,4.12
2017,4,29,5.0186,16.09,78.5,3.91
2017,4,30,5.6916,16.02,74.89,3.82
2017,5,1,7.9944,16.69,62.75,2.31
2017,5,2,7.6946,21.35,54.26,3.52
2017,5,3,7.451,25.05,46.55,4.04
2017,5,4,6.642,24.0,48.01,4.16
2017,5,5,5.185,18.89,67.42,4.44
2017,5,6,7.7515,19.84,60.43,2.27
2017,5,7,6.1462,22.51,54.43,2.2
2017,5,8,8.1518,24.09,48.11,3.18
2017,5,9,7.308,21.28,50.03,5.13
2017,5,10,7.0327,19.51,60.37,4.73
2017,5,11,4.8586,16.91,74.71,4.92
2017,5,12,6.0845,17.71,68.52,4.94
2017,5,13,7.9078,18.3,66.11,2.78
2017,5,14,8.1425,20.1,60.33,2.69
2017,5,15,8.1946,24.71,49.47,4.22
2017,5,16,6.6888,26.39,42.58,3.45
2017,5,17,6.7793,26.99,42.18,3.25
2017,5,18,8.2032,21.09,55.48,4.61
2017,5,19,8.1214,22.0,46.44,2.51
2017,5,20,8.2378,27.37,39.17,3.95
2017,5,21,6.7502,27.4,48.76,4.24
2017,5,22,5.5531,24.24,61.08,2.78
2017,5,23,5.7701,26.32,50.84,4.45
2017,5,24,6.8261,26.85,50.53,4.18
2017,5,25,7.2977,23.95,59.27,2.8
2017,5,26,5.7581,22.3,66.78,2.77
2017,5,27,7.8746,24.04,59.68,3.2
2017,5,28,5.7799,21.42,67.75,3.4
2017,5,29,7.0354,19.87,64.71,3.06
2017,5,30,8.2951,21.08,58.54,2.48
2017,5,31,7.1194,25.31,51.14,2.49
2017,6,1,6.9058,26.66,47.83,2.8
2017,6,2,7.6411,26.8,51.6,2.78
2017,6,3,7.543,24.72,56.25,3.5
2017,6,4,7.8475,21.24,54.29,4.02
2017,6,5,8.8634,21.35,43.64,2.87
2017,6,6,8.8022,23.46,41.01,2.64
2017,6,7,8.5723,27.89,33.15,3.3
2017,6,8,7.1534,30.35,32.61,4.3
2017,6,9,5.3796,27.98,42.62,2.53
2017,6,10,7.8643,29.53,42.97,2.42
2017,6,11,8.034,29.46,36.97,2.76
2017,6,12,7.9128,29.87,32.23,3.44
2017,6,13,7.9975,28.1,44.61,2.95
2017,6,14,7.6598,26.9,51.65,3.28
2017,6,15,7.6236,29.81,44.88,2.86
2017,6,16,8.1934,31.51,36.57,4.52
2017,6,17,7.8216,32.37,32.91,3.52
2017,6,18,6.8791,33.37,31.37,2.32
2017,6,19,7.6949,32.67,31.84,3.77
2017,6,20,8.2344,30.99,37.97,2.81
2017,6,21,7.969,28.16,48.23,2.82
2017,6,22,8.3285,28.19,42.49,3.08
2017,6,23,8.6654,30.35,29.46,2.18
2017,6,24,8.4034,33.22,23.7,4.31
2017,6,25,5.7257,32.99,30.75,4.19
2017,6,26,4.8355,30.47,35.61,3.49
2017,6,27,7.5247,26.55,40.14,4.95
2017,6,28,8.6522,22.93,51.7,4.08
2017,6,29,7.7558,21.15,54.65,4.77
2017,6,30,8.6424,19.89,43.27,3.93
2017,7,1,8.814,23.55,25.26,4.79
2017,7,2,8.6849,28.68,24.19,6.49
2017,7,3,8.4425,30.83,22.27,4.57
2017,7,4,8.1194,29.59,32.24,3.73
2017,7,5,6.27,27.75,43.11,2.94
2017,7,6,6.8921,26.62,43.97,3.92
2017,7,7,7.9464,23.77,45.47,3.89
2017,7,8,8.5483,23.85,46.33,3.16
2017,7,9,8.639,25.96,43.77,3.48
2017,7,10,8.2022,27.6,42.87,3.33
2017,7,11,7.7153,32.94,24.92,2.4
2017,7,12,8.0206,35.96,11.47,3.3
2017,7,13,8.3983,35.06,8.64,4.0
2017,7,14,8.339,34.65,12.11,4.53
2017,7,15,7.9982,35.18,12.96,3.35
2017,7,16,7.9142,35.63,17.62,4.04
2017,7,17,6.7114,35.89,20.7,4.31
2017,7,18,7.3651,33.95,26.39,4.87
2017,7,19,7.7071,28.64,38.46,3.82
2017,7,20,7.9034,25.18,45.85,4.19
2017,7,21,7.2317,23.12,50.37,3.95
2017,7,22,7.4566,25.17,40.21,2.91
2017,7,23,6.8021,28.59,32.9,2.69
2017,7,24,7.7376,30.09,29.91,3.31
2017,7,25,8.1737,29.86,27.18,3.58
2017,7,26,8.1218,30.16,27.05,2.69
2017,7,27,7.8566,32.05,26.45,3.27
2017,7,28,7.698,30.55,36.19,3.24
2017,7,29,7.7712,30.96,28.2,2.99
2017,7,30,7.7626,31.13,26.15,3.42
2017,7,31,7.4141,28.2,38.0,3.92
2017,8,1,3.3571,23.51,46.13,3.04
2017,8,2,7.0879,27.05,36.24,3.36
2017,8,3,7.4342,30.48,31.11,2.96
2017,8,4,7.5893,34.64,18.77,2.89
2017,8,5,7.657,34.53,18.3,3.29
2017,8,6,6.0766,34.48,20.69,2.58
2017,8,7,7.049,35.68,20.71,3.84
2017,8,8,6.4286,32.38,24.27,4.1
2017,8,9,7.8662,27.6,28.36,4.35
2017,8,10,8.0842,26.9,31.35,2.51
2017,8,11,6.7423,31.3,32.69,4.61
2017,8,12,7.0346,31.61,32.37,3.4
2017,8,13,6.7817,31.51,34.19,2.69
2017,8,14,6.5424,31.92,32.5,3.24
2017,8,15,7.0349,29.46,47.43,3.31
2017,8,16,7.2967,30.95,40.59,2.98
2017,8,17,7.4299,32.16,30.18,2.59
2017,8,18,7.1023,31.91,33.84,2.59
2017,8,19,7.1846,33.75,30.98,2.51
2017,8,20,6.649,34.18,30.88,2.42
2017,8,21,6.8412,34.61,30.37,2.61
2017,8,22,6.7385,33.7,31.33,2.58
2017,8,23,6.845,32.51,34.36,3.08
2017,8,24,6.2158,31.09,36.57,3.25
2017,8,25,6.6283,31.49,28.74,3.02
2017,8,26,6.0826,32.38,29.68,4.75
2017,8,27,3.4644,29.14,40.98,5.91
2017,8,28,3.2585,25.56,52.3,4.71
2017,8,29,3.5887,21.79,61.15,2.78
2017,8,30,4.169,22.66,62.31,2.79
2017,8,31,6.6,25.95,54.93,2.7
2017,9,1,6.3509,28.07,43.6,2.78
2017,9,2,5.7,29.15,42.92,2.72
2017,9,3,6.5587,29.29,38.35,4.09
2017,9,4,6.7032,25.63,48.42,3.22
2017,9,5,6.9806,26.7,36.36,2.63
2017,9,6,6.893,29.31,29.41,3.4
2017,9,7,6.4882,29.18,29.22,2.63
2017,9,8,6.4536,28.54,32.04,3.9
2017,9,9,6.1042,23.63,49.07,5.56
2017,9,10,6.1531,21.36,54.02,4.01
2017,9,11,6.7145,26.14,31.22,3.28
2017,9,12,6.5654,28.57,23.08,2.9
2017,9,13,6.4594,29.91,21.56,3.6
2017,9,14,5.6854,27.64,30.14,2.98
2017,9,15,6.3091,24.46,38.02,4.65
2017,9,16,6.6646,20.16,44.69,3.85
2017,9,17,6.5556,21.22,36.5,2.69
2017,9,18,6.6799,20.41,43.78,3.17
2017,9,19,6.3977,21.72,40.74,2.43
2017,9,20,5.8032,23.34,32.99,2.7
2017,9,21,5.0942,23.7,37.46,2.52
2017,9,22,5.5008,24.89,41.15,2.08
2017,9,23,5.7658,26.66,26.44,3.39
2017,9,24,5.9381,26.25,26.08,3.63
2017,9,25,6.1836,25.35,27.1,3.23
2017,9,26,5.4859,23.61,39.5,3.11
2017,9,27,3.4526,24.39,49.51,2.4
2017,9,28,4.2643,24.81,51.31,2.11
2017,9,29,4.711,25.33,46.5,3.06
2017,9,30,5.453,25.45,43.58,3.51
2017,10,1,4.9865,26.03,36.1,3.34
2017,10,2,5.2378,26.08,39.67,7.28
2017,10,3,5.6518,25.47,41.8,7.61
2017,10,4,5.4533,25.39,38.82,7.48
2017,10,5,5.5526,26.67,32.05,4.03
2017,10,6,5.5104,26.02,31.91,2.69
2017,10,7,5.491,25.72,26.58,2.86
2017,10,8,5.478,26.09,24.46,3.51
2017,10,9,5.4031,25.31,25.01,2.56
2017,10,10,5.3614,25.48,22.7,2.97
2017,10,11,4.7359,26.82,27.7,3.42
2017,10,12,4.2439,26.81,31.85,4.19
2017,10,13,4.3745,25.78,32.05,3.02
2017,10,14,4.3831,27.2,25.31,4.0
2017,10,15,5.0784,26.19,22.5,2.89
2017,10,16,4.769,24.36,30.15,3.59
2017,10,17,2.8075,23.22,42.46,2.98
2017,10,18,2.0016,19.31,62.54,5.81
2017,10,19,1.6702,17.64,77.29,6.85
2017,10,20,4.8914,18.92,68.76,1.8
2017,10,21,4.8569,20.78,53.55,2.27
2017,10,22,4.8931,21.24,53.01,2.17
2017,10,23,4.9277,21.9,43.29,3.34
2017,10,24,4.9006,22.28,36.7,3.21
2017,10,25,4.7993,21.9,33.97,3.11
2017,10,26,4.8828,23.03,27.75,3.75
2017,10,27,4.5499,21.66,31.78,3.07
2017,10,28,4.6733,21.4,27.8,2.32
2017,10,29,4.6118,20.73,30.58,3.05
2017,10,30,4.5293,19.77,36.17,2.57
2017,10,31,4.4436,19.42,36.36,2.67
2017,11,1,4.3651,19.94,37.2,2.99
2017,11,2,4.2418,19.47,34.83,3.4
2017,11,3,2.5886,18.83,49.12,3.09
2017,11,4,2.3009,16.5,73.6,4.39
2017,11,5,3.9206,15.74,68.13,2.07
2017,11,6,4.4772,16.73,43.43,2.27
2017,11,7,4.44,17.61,33.02,2.46
2017,11,8,4.1832,17.67,35.5,2.49
2017,11,9,3.8618,15.11,49.51,2.4
2017,11,10,3.8926,13.2,59.01,2.03
2017,11,11,4.2924,14.52,32.21,2.85
2017,11,12,4.2362,15.49,33.38,2.89
2017,11,13,4.1429,13.52,55.75,3.42
2017,11,14,3.9617,14.2,60.61,2.04
2017,11,15,4.0862,15.19,36.02,2.81
2017,11,16,4.0973,15.15,30.78,2.93
2017,11,17,3.9626,15.74,30.49,2.49
2017,11,18,3.8798,15.69,25.87,2.62
2017,11,19,3.8978,15.63,24.13,3.23
2017,11,20,3.9408,17.03,21.52,3.14
2017,11,21,3.467,16.26,23.85,2.43
2017,11,22,3.8753,15.14,25.18,3.23
2017,11,23,3.7399,15.82,23.69,2.71
2017,11,24,3.4339,17.92,19.75,2.76
2017,11,25,3.2695,19.04,24.69,2.59
2017,11,26,3.205,19.12,29.67,2.57
2017,11,27,1.8468,16.87,45.04,2.57
2017,11,28,2.609,19.19,32.3,3.75
2017,11,29,1.3483,16.37,50.66,6.8
2017,11,30,1.8106,11.54,80.76,5.76
2017,12,1,3.6173,7.58,62.79,2.66
2017,12,2,3.6319,8.07,54.6,2.01
2017,12,3,3.4718,8.35,54.6,2.49
2017,12,4,3.4102,9.68,44.65,4.12
2017,12,5,3.5287,10.06,41.53,3.22
2017,12,6,3.4889,9.66,36.38,3.57
2017,12,7,3.5621,9.68,33.54,2.99
2017,12,8,3.4524,10.27,36.84,2.61
2017,12,9,2.0767,10.93,65.25,3.14
2017,12,10,2.676,12.21,79.25,3.24
2017,12,11,0.9542,9.4,78.64,6.62
2017,12,12,2.4564,7.72,70.78,2.8
2017,12,13,3.2064,8.32,60.11,2.47
2017,12,14,3.3485,9.75,58.55,2.54
2017,12,15,1.5338,10.02,71.76,4.03
2017,12,16,1.44,11.05,87.19,4.73
2017,12,17,2.8922,9.55,72.06,3.05
2017,12,18,3.1711,8.16,51.72,3.47
2017,12,19,2.9486,8.81,59.13,2.99
2017,12,20,2.7701,8.01,74.01,4.0
2017,12,21,3.0823,8.82,62.4,3.88
2017,12,22,3.3852,8.98,58.57,3.88
2017,12,23,3.3324,10.25,47.83,2.17
2017,12,24,3.277,9.68,53.66,3.28
2017,12,25,3.0005,8.67,65.8,3.77
2017,12,26,1.9332,9.2,73.11,4.5
2017,12,27,1.0723,10.62,83.47,8.31
2017,12,28,1.5187,11.83,89.12,5.38
2017,12,29,2.4336,11.19,82.38,1.97
2017,12,30,3.4452,13.15,47.72,2.93
2017,12,31,2.0076,12.55,66.23,3.23
2018,1,1,3.4901,12.88,67.03,2.12
2018,1,2,3.4769,13.13,43.37,2.27
2018,1,3,3.4176,12.51,57.12,2.07
2018,1,4,3.1289,12.31,62.16,2.61
2018,1,5,3.2314,10.91,66.66,3.92
2018,1,6,1.0822,6.49,88.48,6.12
2018,1,7,1.7755,3.48,90.69,3.46
2018,1,8,0.9826,4.38,92.99,5.9
2018,1,9,1.7935,7.29,85.98,4.43
2018,1,10,2.3518,10.32,91.69,5.44
2018,1,11,2.6928,9.16,88.6,3.3
2018,1,12,3.4802,8.96,57.19,2.17
2018,1,13,3.2808,9.12,67.86,4.08
2018,1,14,1.7419,8.54,87.95,3.69
2018,1,15,3.4649,6.84,77.97,2.44
2018,1,16,3.7085,9.07,66.89,4.03
2018,1,17,3.8746,10.59,51.96,2.59
2018,1,18,2.4492,8.62,62.5,2.8
2018,1,19,1.5139,8.18,85.2,2.86
2018,1,20,3.5107,10.03,78.72,2.14
2018,1,21,3.6854,10.44,70.8,2.67
2018,1,22,3.9449,12.02,68.99,2.01
2018,1,23,3.529,12.19,61.69,1.94
2018,1,24,3.7949,12.44,62.27,2.9
2018,1,25,2.1475,10.32,72.45,4.18
2018,1,26,3.1726,7.86,80.38,4.6
2018,1,27,2.8771,6.15,74.48,2.56
2018,1,28,3.1334,4.73,75.82,3.39
2018,1,29,1.6975,7.81,70.15,8.34
2018,1,30,2.1962,9.13,65.48,6.08
2018,1,31,1.5523,8.68,76.63,3.71
2018,2,1,2.8937,8.8,81.38,3.79
2018,2,2,3.115,6.9,80.51,6.0
2018,2,3,4.3745,4.54,73.13,2.38
2018,2,4,1.7518,4.54,74.42,5.59
2018,2,5,2.1682,4.11,87.34,4.34
2018,2,6,2.0378,3.07,93.1,4.74
2018,2,7,3.2436,4.54,75.32,3.06
2018,2,8,3.7133,6.13,75.85,3.21
2018,2,9,2.8106,6.71,84.87,4.88
2018,2,10,2.0112,7.94,87.48,4.67
2018,2,11,3.6982,8.53,78.71,2.21
2018,2,12,3.858,9.31,75.53,3.22
2018,2,13,4.6759,10.0,77.58,2.29
2018,2,14,4.9284,9.57,64.66,2.72
2018,2,15,4.9073,12.02,48.18,2.35
2018,2,16,3.877,12.24,63.1,2.26
2018,2,17,4.4251,10.82,80.44,1.96
2018,2,18,4.7578,11.77,62.05,2.11
2018,2,19,3.9326,10.57,68.83,2.85
2018,2,20,5.0909,11.59,64.66,1.96
2018,2,21,4.0238,10.99,69.35,4.4
2018,2,22,3.8146,9.95,79.22,4.04
2018,2,23,5.3995,10.86,63.6,2.26
2018,2,24,3.6886,9.45,82.86,2.28
2018,2,25,4.2434,11.02,72.6,2.97
2018,2,26,4.1813,12.21,71.85,5.07
2018,2,27,4.1338,11.6,74.85,5.21
2018,2,28,4.625,12.95,65.15,5.55
2018,3,1,2.076,13.86,78.77,10.18
2018,3,2,3.2566,14.95,74.48,7.78
2018,3,3,2.2303,12.95,88.51,4.55
2018,3,4,3.0317,11.6,77.39,8.52
2018,3,5,2.0381,11.92,84.57,10.11
2018,3,6,2.1725,11.67,90.66,6.32
2018,3,7,2.7024,14.24,89.51,4.45
2018,3,8,2.7986,14.88,85.83,5.42
2018,3,9,5.2639,15.68,75.86,3.3
2018,3,10,4.1105,15.36,77.16,6.41
2018,3,11,3.2506,11.52,80.35,8.06
2018,3,12,4.6872,11.72,77.0,3.56
2018,3,13,4.1705,12.11,74.61,2.47
2018,3,14,4.2929,13.41,77.26,4.01
2018,3,15,2.0518,11.03,89.32,5.83
2018,3,16,3.3533,8.61,88.1,5.38
2018,3,17,3.2789,9.93,77.23,8.01
2018,3,18,3.4531,11.44,83.54,9.9
2018,3,19,3.4778,11.1,83.02,6.5
2018,3,20,5.1751,9.49,82.77,6.77
2018,3,21,4.7501,6.2,78.4,5.15
2018,3,22,4.7825,6.71,77.0,4.79
2018,3,23,5.0362,8.71,71.66,4.76
2018,3,24,4.4688,9.52,82.75,8.18
2018,3,25,2.4401,8.91,88.42,8.01
2018,3,26,6.293,10.56,77.54,2.78
2018,3,27,6.8683,14.17,59.45,2.46
2018,3,28,6.6799,16.01,61.7,2.84
2018,3,29,4.5079,13.36,76.54,3.12
2018,3,30,4.4695,11.45,82.38,5.49
2018,3,31,4.765,12.05,78.07,3.73
2018,4,1,6.8923,16.98,64.56,3.69
2018,4,2,4.1071,14.34,77.68,3.09
2018,4,3,6.1044,14.78,79.23,2.86
2018,4,4,6.5582,14.48,73.85,2.08
2018,4,5,6.0605,19.1,62.16,3.94
2018,4,6,3.6871,15.51,75.11,3.45
2018,4,7,3.1286,11.23,81.44,4.97
2018,4,8,4.7141,10.98,82.36,6.15
2018,4,9,3.0929,9.89,80.17,5.06
2018,4,10,3.0382,10.24,78.77,8.22
2018,4,11,4.247,10.72,80.16,8.88
2018,4,12,4.1062,11.63,79.56,7.19
2018,4,13,2.772,9.46,87.12,7.93
2018,4,14,4.968,11.0,84.46,4.73
2018,4,15,7.3836,13.32,72.1,2.07
2018,4,16,7.0694,14.86,74.96,2.74
2018,4,17,7.7263,18.52,60.06,2.23
2018,4,18,7.6622,19.84,56.6,3.99
2018,4,19,7.4366,20.8,58.05,3.69
2018,4,20,6.0871,20.11,62.27,4.03
2018,4,21,5.7506,18.75,61.25,4.02
2018,4,22,5.6477,17.01,69.64,3.22
2018,4,23,5.6304,17.66,71.6,2.17
2018,4,24,4.1556,15.82,82.12,2.62
2018,4,25,2.0422,14.69,88.3,3.45
2018,4,26,3.4421,16.45,80.14,2.36
2018,4,27,7.1419,18.04,74.66,2.2
2018,4,28,3.8558,15.57,80.62,4.37
2018,4,29,5.9786,11.91,74.9,4.44
2018,4,30,7.1914,11.56,73.41,2.82
2018,5,1,4.7424,10.41,80.14,4.63
2018,5,2,7.2859,12.15,67.98,2.28
2018,5,3,7.1657,13.51,71.69,2.45
2018,5,4,7.0145,14.71,72.52,2.06
2018,5,5,7.2881,17.64,65.91,2.6
2018,5,6,6.3442,19.49,61.04,3.21
2018,5,7,4.439,15.78,83.06,1.98
2018,5,8,4.8547,15.39,86.41,2.38
2018,5,9,3.3547,16.09,82.96,3.31
2018,5,10,5.2486,15.93,78.17,1.76
2018,5,11,7.8847,17.8,71.84,2.13
2018,5,12,7.08,16.21,75.97,3.35
2018,5,13,8.5325,15.92,67.25,2.11
2018,5,14,8.5018,17.87,58.24,2.56
2018,5,15,8.4737,18.27,57.74,4.58
2018,5,16,7.4969,19.66,63.83,5.49
2018,5,17,4.3798,16.64,79.38,2.2
2018,5,18,6.5851,18.03,73.19,2.88
2018,5,19,5.9549,17.6,69.61,1.83
2018,5,20,7.615,18.15,67.17,2.48
2018,5,21,6.4166,16.9,72.36,2.12
2018,5,22,8.3597,18.87,67.06,2.89
2018,5,23,7.3495,20.12,69.02,2.63
2018,5,24,2.7314,16.64,79.63,3.6
2018,5,25,5.2855,16.56,75.03,3.14
2018,5,26,6.7344,17.23,76.71,2.97
2018,5,27,4.7854,16.27,82.14,3.16
2018,5,28,6.2851,16.48,75.7,2.74
2018,5,29,6.5774,15.69,76.55,3.48
2018,5,30,7.7834,16.43,73.35,2.31
2018,5,31,8.4338,17.86,72.84,2.63
2018,6,1,7.2893,18.46,72.71,2.77
2018,6,2,5.5289,15.62,75.34,3.58
2018,6,3,8.7617,16.87,67.57,2.62
2018,6,4,7.8367,17.52,72.75,2.86
2018,6,5,6.1495,16.46,75.78,3.61
2018,6,6,6.5966,16.43,75.31,3.26
2018,6,7,8.5942,18.6,64.77,2.11
2018,6,8,8.5133,19.49,68.33,3.19
2018,6,9,4.0553,17.45,78.27,3.35
2018,6,10,7.0644,16.47,74.71,3.16
2018,6,11,8.6218,16.91,73.21,2.91
2018,6,12,7.5607,17.46,72.65,2.45
2018,6,13,8.334,18.7,70.39,2.6
2018,6,14,8.4482,21.51,62.4,2.48
2018,6,15,8.1125,23.8,56.72,2.69
2018,6,16,8.3628,23.24,64.18,2.42
2018,6,17,7.6745,25.06,61.32,2.25
2018,6,18,7.3889,24.59,66.96,2.8
2018,6,19,8.5003,25.98,61.24,3.49
2018,6,20,8.3244,23.54,64.85,2.86
2018,6,21,7.7436,22.18,72.84,2.8
